business_id,month,leads_in,opportunities,proposals_sent,deals_closed,pipeline_value
UAE_261,2023-12,19,7,3,1,19852
UAE_261,2024-01,14,5,2,1,10857
UAE_261,2024-02,38,15,7,1,12607
UAE_261,2024-03,24,9,4,1,8121
UAE_261,2024-04,45,18,9,1,28483
UAE_261,2024-05,53,21,10,1,36308
UAE_261,2024-06,23,9,4,1,16761
UAE_261,2024-07,46,18,9,1,36912
UAE_261,2024-08,94,37,18,2,57649
UAE_261,2024-09,19,7,3,1,20144
UAE_261,2024-10,68,27,13,1,51686
UAE_261,2024-11,75,30,15,1,85024
UAE_261,2024-12,33,13,6,1,17305
UAE_261,2025-01,29,11,5,1,11670
UAE_261,2025-02,19,7,3,1,8290
UAE_261,2025-03,46,18,9,1,51124
UAE_261,2025-04,77,30,15,2,23857
UAE_261,2025-05,37,14,7,1,31858
UAE_261,2025-06,65,26,13,2,21260
UAE_261,2025-07,73,29,14,1,62471
UAE_261,2025-08,64,25,12,1,22973
UAE_261,2025-09,15,6,3,1,9055
UAE_261,2025-10,25,10,5,1,17038
UAE_261,2025-11,19,7,3,1,12198
UAE_261,2025-12,18,7,3,1,19454
UAE_262,2023-01,16,6,3,1,5830
UAE_262,2023-02,50,20,10,1,58709
UAE_262,2023-03,42,16,8,1,34885
UAE_262,2023-04,45,18,9,1,25602
UAE_262,2023-05,29,11,5,1,10060
UAE_262,2023-06,31,12,6,1,35082
UAE_262,2023-07,67,26,13,1,74980
UAE_262,2023-08,87,34,17,1,62471
UAE_262,2023-09,94,37,18,2,49957
UAE_262,2023-10,58,23,11,1,52156
UAE_262,2023-11,53,21,10,1,25100
UAE_262,2023-12,18,7,3,1,11473
UAE_262,2024-01,18,7,3,1,5468
UAE_262,2024-02,55,22,11,1,60659
UAE_262,2024-03,39,15,7,1,14646
UAE_262,2024-04,31,12,6,1,19680
UAE_262,2024-05,39,15,7,1,16408
UAE_262,2024-06,41,16,8,1,30524
UAE_262,2024-07,17,6,3,1,13463
UAE_262,2024-08,70,28,14,1,46198
UAE_262,2024-09,31,12,6,1,33961
UAE_262,2024-10,43,17,8,1,13160
UAE_262,2024-11,31,12,6,1,15934
UAE_262,2024-12,36,14,7,1,16649
UAE_262,2025-01,35,14,7,1,14032
UAE_262,2025-02,34,13,6,1,29837
UAE_262,2025-03,44,17,8,1,18943
UAE_262,2025-04,27,10,5,1,21870
UAE_262,2025-05,61,24,12,1,41522
UAE_262,2025-06,91,36,18,2,36263
UAE_262,2025-07,45,18,9,1,43160
UAE_262,2025-08,31,12,6,1,10572
UAE_262,2025-09,17,6,3,1,12170
UAE_262,2025-10,28,11,5,1,11707
UAE_262,2025-11,61,24,12,2,54270
UAE_262,2025-12,48,19,9,1,17695
UAE_263,2023-01,75,30,15,1,180354
UAE_263,2023-02,99,39,19,2,239362
UAE_263,2023-03,133,53,26,2,316133
UAE_263,2023-04,93,37,18,1,235891
UAE_263,2023-05,342,136,68,5,722982
UAE_263,2023-06,377,150,75,7,784660
UAE_263,2023-07,208,83,41,5,569209
UAE_263,2023-08,151,60,30,2,458129
UAE_263,2023-09,341,136,68,13,1169075
UAE_263,2023-10,82,32,16,2,269630
UAE_263,2023-11,101,40,20,3,566318
UAE_263,2023-12,65,26,13,1,291559
UAE_263,2024-01,163,65,32,3,647408
UAE_263,2024-02,360,144,72,13,712117
UAE_263,2024-03,218,87,43,7,1192443
UAE_263,2024-04,166,66,33,3,364738
UAE_263,2024-05,183,73,36,2,538216
UAE_263,2024-06,290,116,58,9,1240426
UAE_263,2024-07,395,158,79,10,1380558
UAE_263,2024-08,267,106,53,5,1089526
UAE_263,2024-09,253,101,50,4,1435630
UAE_263,2024-10,87,34,17,1,478528
UAE_263,2024-11,258,103,51,8,779433
UAE_263,2024-12,88,35,17,1,126823
UAE_263,2025-01,83,33,16,1,183278
UAE_263,2025-02,142,56,28,2,230369
UAE_263,2025-03,190,76,38,7,583205
UAE_263,2025-04,418,167,83,9,1589678
UAE_263,2025-05,262,104,52,9,824056
UAE_263,2025-06,214,85,42,7,607488
UAE_263,2025-07,71,28,14,1,248132
UAE_263,2025-08,207,82,41,5,806003
UAE_263,2025-09,73,29,14,1,406438
UAE_263,2025-10,136,54,27,5,721607
UAE_263,2025-11,420,168,84,9,1657104
UAE_263,2025-12,138,55,27,5,443890
UAE_264,2023-01,34,13,6,1,56772
UAE_264,2023-02,114,45,22,1,267936
UAE_264,2023-03,124,49,24,2,320599
UAE_264,2023-04,112,44,22,4,234356
UAE_264,2023-05,76,30,15,1,139787
UAE_264,2023-06,160,64,32,2,190191
UAE_264,2023-07,118,47,23,2,116289
UAE_264,2023-08,49,19,9,1,44882
UAE_264,2023-09,104,41,20,4,134443
UAE_264,2023-10,162,64,32,3,337933
UAE_264,2023-11,113,45,22,3,216882
UAE_264,2023-12,90,36,18,1,148549
UAE_264,2024-01,127,50,25,2,160582
UAE_264,2024-02,105,42,21,2,179747
UAE_264,2024-03,120,48,24,4,233916
UAE_264,2024-04,111,44,22,1,302885
UAE_264,2024-05,152,60,30,3,366134
UAE_264,2024-06,88,35,17,1,118595
UAE_264,2024-07,139,55,27,5,202475
UAE_264,2024-08,63,25,12,2,154472
UAE_264,2024-09,178,71,35,4,317964
UAE_264,2024-10,100,40,20,2,112756
UAE_264,2024-11,123,49,24,3,276380
UAE_264,2024-12,66,26,13,1,62269
UAE_264,2025-01,114,45,22,1,215331
UAE_264,2025-02,48,19,9,1,58674
UAE_264,2025-03,53,21,10,1,103193
UAE_264,2025-04,42,16,8,1,91317
UAE_264,2025-05,35,14,7,1,57894
UAE_264,2025-06,217,86,43,8,485291
UAE_264,2025-07,91,36,18,1,211784
UAE_264,2025-08,136,54,27,2,162864
UAE_264,2025-09,77,30,15,2,104070
UAE_264,2025-10,65,26,13,1,115102
UAE_264,2025-11,48,19,9,1,126860
UAE_264,2025-12,55,22,11,1,81591
UAE_265,2023-01,23,9,4,1,43200
UAE_265,2023-02,86,34,17,3,180467
UAE_265,2023-03,32,12,6,1,57961
UAE_265,2023-04,84,33,16,2,141662
UAE_265,2023-05,59,23,11,1,36806
UAE_265,2023-06,92,36,18,2,135981
UAE_265,2023-07,123,49,24,3,77449
UAE_265,2023-08,52,20,10,1,71782
UAE_265,2023-09,71,28,14,1,86322
UAE_265,2023-10,68,27,13,1,129094
UAE_265,2023-11,85,34,17,1,93303
UAE_265,2023-12,42,16,8,1,39878
UAE_265,2024-01,91,36,18,1,111023
UAE_265,2024-02,105,42,21,3,96176
UAE_265,2024-03,87,34,17,2,147690
UAE_265,2024-04,92,36,18,1,122462
UAE_265,2024-05,79,31,15,1,146992
UAE_265,2024-06,143,57,28,2,210589
UAE_265,2024-07,107,42,21,2,59028
UAE_265,2024-08,121,48,24,4,65254
UAE_265,2024-09,51,20,10,1,97218
UAE_265,2024-10,94,37,18,2,144268
UAE_265,2024-11,99,39,19,2,101020
UAE_265,2024-12,80,32,16,1,101270
UAE_265,2025-01,69,27,13,1,68252
UAE_265,2025-02,135,54,27,2,140531
UAE_265,2025-03,76,30,15,1,50171
UAE_265,2025-04,52,20,10,1,92952
UAE_265,2025-05,88,35,17,2,63542
UAE_265,2025-06,119,47,23,2,139841
UAE_265,2025-07,53,21,10,2,45007
UAE_265,2025-08,48,19,9,1,52101
UAE_265,2025-09,128,51,25,4,143012
UAE_265,2025-10,77,30,15,1,161389
UAE_265,2025-11,106,42,21,1,63161
UAE_265,2025-12,67,26,13,2,73799
UAE_266,2023-01,18,7,3,1,16605
UAE_266,2023-02,112,44,22,2,178926
UAE_266,2023-03,88,35,17,3,75384
UAE_266,2023-04,103,41,20,1,108975
UAE_266,2023-05,26,10,5,1,20058
UAE_266,2023-06,111,44,22,3,166353
UAE_266,2023-07,147,58,29,4,197995
UAE_266,2023-08,47,18,9,1,46854
UAE_266,2023-09,83,33,16,2,138005
UAE_266,2023-10,69,27,13,1,31011
UAE_266,2023-11,41,16,8,1,49576
UAE_266,2023-12,42,16,8,1,43926
UAE_266,2024-01,40,16,8,1,63083
UAE_266,2024-02,65,26,13,1,75839
UAE_266,2024-03,21,8,4,1,33374
UAE_266,2024-04,65,26,13,2,71025
UAE_266,2024-05,63,25,12,1,85978
UAE_266,2024-06,28,11,5,1,21441
UAE_266,2024-07,73,29,14,1,40817
UAE_266,2024-08,88,35,17,2,132403
UAE_266,2024-09,51,20,10,1,48108
UAE_266,2024-10,47,18,9,1,72521
UAE_266,2024-11,122,48,24,4,123703
UAE_266,2024-12,95,38,19,2,142628
UAE_266,2025-01,66,26,13,1,33247
UAE_266,2025-02,25,10,5,1,26650
UAE_266,2025-03,107,42,21,3,123146
UAE_266,2025-04,40,16,8,1,42721
UAE_266,2025-05,86,34,17,3,127378
UAE_266,2025-06,107,42,21,2,94432
UAE_266,2025-07,82,32,16,3,65762
UAE_266,2025-08,77,30,15,2,118206
UAE_266,2025-09,90,36,18,3,104598
UAE_266,2025-10,24,9,4,1,30216
UAE_266,2025-11,46,18,9,1,56249
UAE_266,2025-12,39,15,7,1,19569
UAE_267,2023-01,27,10,5,1,10898
UAE_267,2023-02,35,14,7,1,24447
UAE_267,2023-03,69,27,13,1,44423
UAE_267,2023-04,75,30,15,2,83684
UAE_267,2023-05,41,16,8,1,19257
UAE_267,2023-06,28,11,5,1,20174
UAE_267,2023-07,30,12,6,1,35205
UAE_267,2023-08,31,12,6,1,21917
UAE_267,2023-09,55,22,11,1,43721
UAE_267,2023-10,59,23,11,1,49827
UAE_267,2023-11,32,12,6,1,21419
UAE_267,2023-12,57,22,11,2,65793
UAE_267,2024-01,14,5,2,1,10632
UAE_267,2024-02,37,14,7,1,25969
UAE_267,2024-03,29,11,5,1,29454
UAE_267,2024-04,42,16,8,1,44323
UAE_267,2024-05,79,31,15,2,37461
UAE_267,2024-06,22,8,4,1,19593
UAE_267,2024-07,28,11,5,1,30964
UAE_267,2024-08,100,40,20,1,87573
UAE_267,2024-09,51,20,10,1,43679
UAE_267,2024-10,78,31,15,1,83939
UAE_267,2024-11,64,25,12,1,58991
UAE_267,2024-12,24,9,4,1,24417
UAE_267,2025-01,43,17,8,1,36491
UAE_267,2025-02,41,16,8,1,18268
UAE_267,2025-03,22,8,4,1,10069
UAE_267,2025-04,10,4,2,1,9782
UAE_267,2025-05,15,6,3,1,16840
UAE_267,2025-06,23,9,4,1,17484
UAE_267,2025-07,12,4,2,1,11332
UAE_267,2025-08,15,6,3,1,7075
UAE_267,2025-09,91,36,18,2,31379
UAE_267,2025-10,64,25,12,1,59931
UAE_267,2025-11,36,14,7,1,26509
UAE_267,2025-12,59,23,11,1,44992
UAE_268,2023-01,14,5,2,1,14277
UAE_268,2023-02,35,14,7,1,22118
UAE_268,2023-03,17,6,3,1,13958
UAE_268,2023-04,27,10,5,1,28509
UAE_268,2023-05,59,23,11,2,18360
UAE_268,2023-06,32,12,6,1,16591
UAE_268,2023-07,20,8,4,1,15796
UAE_268,2023-08,79,31,15,2,54580
UAE_268,2023-09,63,25,12,1,60149
UAE_268,2023-10,90,36,18,3,29044
UAE_268,2023-11,42,16,8,1,34346
UAE_268,2023-12,39,15,7,1,16274
UAE_268,2024-01,24,9,4,1,7523
UAE_268,2024-02,25,10,5,1,9473
UAE_268,2024-03,53,21,10,2,54899
UAE_268,2024-04,39,15,7,1,26501
UAE_268,2024-05,31,12,6,1,18521
UAE_268,2024-06,72,28,14,1,56425
UAE_268,2024-07,36,14,7,1,15610
UAE_268,2024-08,28,11,5,1,18640
UAE_268,2024-09,29,11,5,1,30484
UAE_268,2024-10,23,9,4,1,24504
UAE_268,2024-11,61,24,12,2,34133
UAE_268,2024-12,19,7,3,1,17651
UAE_268,2025-01,30,12,6,1,14546
UAE_268,2025-02,38,15,7,1,17967
UAE_268,2025-03,53,21,10,1,42075
UAE_268,2025-04,53,21,10,1,48231
UAE_268,2025-05,42,16,8,1,14627
UAE_268,2025-06,27,10,5,1,17336
UAE_268,2025-07,38,15,7,1,27627
UAE_268,2025-08,44,17,8,1,50245
UAE_268,2025-09,46,18,9,1,32190
UAE_268,2025-10,90,36,18,3,70886
UAE_268,2025-11,39,15,7,1,25339
UAE_268,2025-12,41,16,8,1,25942
UAE_269,2023-01,11,4,2,1,14081
UAE_269,2023-02,73,29,14,1,100612
UAE_269,2023-03,29,11,5,1,11925
UAE_269,2023-04,86,34,17,2,67715
UAE_269,2023-05,51,20,10,1,25381
UAE_269,2023-06,44,17,8,1,28167
UAE_269,2023-07,74,29,14,2,88137
UAE_269,2023-08,21,8,4,1,20692
UAE_269,2023-09,17,6,3,1,20685
UAE_269,2023-10,53,21,10,1,47236
UAE_269,2023-11,71,28,14,2,99698
UAE_269,2023-12,24,9,4,1,13844
UAE_269,2024-01,87,34,17,2,50775
UAE_269,2024-02,60,24,12,2,36214
UAE_269,2024-03,88,35,17,3,97559
UAE_269,2024-04,75,30,15,1,52085
UAE_269,2024-05,69,27,13,1,65207
UAE_269,2024-06,58,23,11,1,47019
UAE_269,2024-07,18,7,3,1,18725
UAE_269,2024-08,71,28,14,2,44648
UAE_269,2024-09,11,4,2,1,9002
UAE_269,2024-10,49,19,9,1,67450
UAE_269,2024-11,19,7,3,1,20897
UAE_269,2024-12,31,12,6,1,32116
UAE_269,2025-01,48,19,9,1,56243
UAE_269,2025-02,32,12,6,1,36847
UAE_269,2025-03,50,20,10,1,60646
UAE_269,2025-04,43,17,8,1,49624
UAE_269,2025-05,27,10,5,1,18703
UAE_269,2025-06,48,19,9,1,51862
UAE_269,2025-07,112,44,22,4,42731
UAE_269,2025-08,48,19,9,1,36311
UAE_269,2025-09,58,23,11,1,44623
UAE_269,2025-10,32,12,6,1,17184
UAE_269,2025-11,75,30,15,2,72556
UAE_269,2025-12,26,10,5,1,25102
UAE_270,2023-01,159,63,31,4,344235
UAE_270,2023-02,79,31,15,1,242815
UAE_270,2023-03,139,55,27,2,386152
UAE_270,2023-04,240,96,48,8,1011750
UAE_270,2023-05,234,93,46,6,359161
UAE_270,2023-06,244,97,48,8,876749
UAE_270,2023-07,601,240,120,21,2738044
UAE_270,2023-08,261,104,52,7,542313
UAE_270,2023-09,166,66,33,3,736558
UAE_270,2023-10,221,88,44,6,859608
UAE_270,2023-11,231,92,46,4,653661
UAE_270,2023-12,158,63,31,5,291859
UAE_270,2024-01,113,45,22,3,489621
UAE_270,2024-02,237,94,47,7,404057
UAE_270,2024-03,195,78,39,5,593002
UAE_270,2024-04,103,41,20,3,557753
UAE_270,2024-05,184,73,36,5,903944
UAE_270,2024-06,77,30,15,2,377045
UAE_270,2024-07,194,77,38,6,497936
UAE_270,2024-08,422,168,84,10,1380200
UAE_270,2024-09,282,112,56,9,1324855
UAE_270,2024-10,242,96,48,5,941309
UAE_270,2024-11,186,74,37,2,884869
UAE_270,2024-12,213,85,42,6,977189
UAE_270,2025-01,82,32,16,2,223244
UAE_270,2025-02,154,61,30,2,256852
UAE_270,2025-03,164,65,32,4,823340
UAE_270,2025-04,274,109,54,6,1107692
UAE_270,2025-05,248,99,49,7,561432
UAE_270,2025-06,248,99,49,6,1180913
UAE_270,2025-07,236,94,47,7,1245913
UAE_270,2025-08,324,129,64,7,1070918
UAE_270,2025-09,251,100,50,7,1331681
UAE_270,2025-10,270,108,54,6,1024102
UAE_270,2025-11,276,110,55,8,1043748
UAE_270,2025-12,144,57,28,4,641178
UAE_271,2023-01,41,16,8,1,33830
UAE_271,2023-02,10,4,2,1,10884
UAE_271,2023-03,37,14,7,1,14221
UAE_271,2023-04,15,6,3,1,13914
UAE_271,2023-05,37,14,7,1,12355
UAE_271,2023-06,64,25,12,2,70326
UAE_271,2023-07,44,17,8,1,28772
UAE_271,2023-08,80,32,16,2,78395
UAE_271,2023-09,38,15,7,1,18306
UAE_271,2023-10,15,6,3,1,13969
UAE_271,2023-11,60,24,12,1,70986
UAE_271,2023-12,13,5,2,1,10392
UAE_271,2024-01,42,16,8,1,32048
UAE_271,2024-02,47,18,9,1,15822
UAE_271,2024-03,17,6,3,1,5369
UAE_271,2024-04,68,27,13,2,66069
UAE_271,2024-05,47,18,9,1,29101
UAE_271,2024-06,99,39,19,2,37542
UAE_271,2024-07,71,28,14,1,37985
UAE_271,2024-08,39,15,7,1,43712
UAE_271,2024-09,32,12,6,1,20491
UAE_271,2024-10,76,30,15,1,49913
UAE_271,2024-11,55,22,11,1,29357
UAE_271,2024-12,18,7,3,1,9519
UAE_271,2025-01,45,18,9,1,43932
UAE_271,2025-02,30,12,6,1,18109
UAE_271,2025-03,102,40,20,2,113819
UAE_271,2025-04,19,7,3,1,17521
UAE_271,2025-05,56,22,11,2,16639
UAE_271,2025-06,41,16,8,1,34925
UAE_271,2025-07,16,6,3,1,17423
UAE_271,2025-08,34,13,6,1,16275
UAE_271,2025-09,18,7,3,1,7658
UAE_271,2025-10,26,10,5,1,26418
UAE_271,2025-11,29,11,5,1,12738
UAE_271,2025-12,29,11,5,1,21329
UAE_272,2023-01,44,17,8,1,44654
UAE_272,2023-02,30,12,6,1,9756
UAE_272,2023-03,14,5,2,1,5996
UAE_272,2023-04,39,15,7,1,40259
UAE_272,2023-05,17,6,3,1,17121
UAE_272,2023-06,37,14,7,1,39016
UAE_272,2023-07,18,7,3,1,14550
UAE_272,2023-08,87,34,17,1,56791
UAE_272,2023-09,46,18,9,1,46177
UAE_272,2023-10,73,29,14,1,45956
UAE_272,2023-11,19,7,3,1,12289
UAE_272,2023-12,10,4,2,1,8079
UAE_272,2024-01,44,17,8,1,36065
UAE_272,2024-02,43,17,8,1,13003
UAE_272,2024-03,25,10,5,1,19119
UAE_272,2024-04,14,5,2,1,7668
UAE_272,2024-05,72,28,14,2,70393
UAE_272,2024-06,73,29,14,2,75087
UAE_272,2024-07,33,13,6,1,14121
UAE_272,2024-08,20,8,4,1,22060
UAE_272,2024-09,12,4,2,1,8498
UAE_272,2024-10,56,22,11,1,41002
UAE_272,2024-11,51,20,10,1,34415
UAE_272,2024-12,77,30,15,1,26580
UAE_272,2025-01,80,32,16,1,83275
UAE_272,2025-02,46,18,9,1,26345
UAE_272,2025-03,10,4,2,1,7073
UAE_272,2025-04,27,10,5,1,12986
UAE_272,2025-05,13,5,2,1,13742
UAE_272,2025-06,43,17,8,1,26450
UAE_272,2025-07,44,17,8,1,33460
UAE_272,2025-08,27,10,5,1,28943
UAE_272,2025-09,73,29,14,1,37457
UAE_272,2025-10,16,6,3,1,16659
UAE_272,2025-11,44,17,8,1,22923
UAE_272,2025-12,50,20,10,1,24620
UAE_273,2023-01,52,20,10,1,63899
UAE_273,2023-02,77,30,15,2,88377
UAE_273,2023-03,20,8,4,1,36055
UAE_273,2023-04,106,42,21,3,98995
UAE_273,2023-05,38,15,7,1,43488
UAE_273,2023-06,33,13,6,1,34459
UAE_273,2023-07,97,38,19,2,57440
UAE_273,2023-08,86,34,17,2,112600
UAE_273,2023-09,48,19,9,1,32874
UAE_273,2023-10,46,18,9,1,58728
UAE_273,2023-11,79,31,15,3,130065
UAE_273,2023-12,18,7,3,1,25484
UAE_273,2024-01,27,10,5,1,43681
UAE_273,2024-02,104,41,20,1,81580
UAE_273,2024-03,63,25,12,2,66579
UAE_273,2024-04,84,33,16,1,123837
UAE_273,2024-05,18,7,3,1,10516
UAE_273,2024-06,133,53,26,5,236704
UAE_273,2024-07,97,38,19,2,100571
UAE_273,2024-08,53,21,10,2,96975
UAE_273,2024-09,138,55,27,2,168776
UAE_273,2024-10,147,58,29,2,119585
UAE_273,2024-11,92,36,18,1,176974
UAE_273,2024-12,92,36,18,3,136402
UAE_273,2025-01,95,38,19,3,158431
UAE_273,2025-02,89,35,17,2,182831
UAE_273,2025-03,99,39,19,2,160472
UAE_273,2025-04,96,38,19,3,197171
UAE_273,2025-05,119,47,23,1,115465
UAE_273,2025-06,61,24,12,1,67375
UAE_273,2025-07,121,48,24,2,140095
UAE_273,2025-08,85,34,17,1,89112
UAE_273,2025-09,43,17,8,1,80918
UAE_273,2025-10,71,28,14,1,144088
UAE_273,2025-11,63,25,12,1,67269
UAE_273,2025-12,81,32,16,2,168544
UAE_274,2023-01,27,10,5,1,26314
UAE_274,2023-02,48,19,9,1,14285
UAE_274,2023-03,43,17,8,1,32581
UAE_274,2023-04,32,12,6,1,30900
UAE_274,2023-05,102,40,20,2,114742
UAE_274,2023-06,83,33,16,2,27970
UAE_274,2023-07,33,13,6,1,24004
UAE_274,2023-08,67,26,13,1,55105
UAE_274,2023-09,47,18,9,1,38616
UAE_274,2023-10,45,18,9,1,45374
UAE_274,2023-11,71,28,14,2,70707
UAE_274,2023-12,48,19,9,1,24715
UAE_274,2024-01,23,9,4,1,26120
UAE_274,2024-02,27,10,5,1,13018
UAE_274,2024-03,39,15,7,1,23379
UAE_274,2024-04,63,25,12,2,66629
UAE_274,2024-05,53,21,10,1,42980
UAE_274,2024-06,32,12,6,1,17587
UAE_274,2024-07,53,21,10,2,46254
UAE_274,2024-08,44,17,8,1,15402
UAE_274,2024-09,14,5,2,1,13009
UAE_274,2024-10,37,14,7,1,34511
UAE_274,2024-11,14,5,2,1,5297
UAE_274,2024-12,32,12,6,1,20106
UAE_274,2025-01,12,4,2,1,4592
UAE_274,2025-02,77,30,15,1,26079
UAE_274,2025-03,10,4,2,1,6797
UAE_274,2025-04,48,19,9,1,29180
UAE_274,2025-05,78,31,15,1,88739
UAE_274,2025-06,27,10,5,1,8611
UAE_274,2025-07,68,27,13,1,46707
UAE_274,2025-08,63,25,12,1,73192
UAE_274,2025-09,35,14,7,1,11599
UAE_274,2025-10,12,4,2,1,6662
UAE_274,2025-11,72,28,14,1,33442
UAE_274,2025-12,36,14,7,1,34973
UAE_275,2023-01,54,21,10,2,42641
UAE_275,2023-02,61,24,12,1,74756
UAE_275,2023-03,96,38,19,2,170931
UAE_275,2023-04,33,13,6,1,50981
UAE_275,2023-05,79,31,15,2,60561
UAE_275,2023-06,113,45,22,3,124716
UAE_275,2023-07,121,48,24,2,70824
UAE_275,2023-08,33,13,6,1,60294
UAE_275,2023-09,68,27,13,1,144432
UAE_275,2023-10,137,54,27,2,171628
UAE_275,2023-11,81,32,16,1,83312
UAE_275,2023-12,38,15,7,1,38898
UAE_275,2024-01,54,21,10,1,90351
UAE_275,2024-02,76,30,15,1,62273
UAE_275,2024-03,92,36,18,2,166742
UAE_275,2024-04,54,21,10,1,51251
UAE_275,2024-05,84,33,16,3,112680
UAE_275,2024-06,48,19,9,1,99729
UAE_275,2024-07,54,21,10,1,78487
UAE_275,2024-08,150,60,30,5,180372
UAE_275,2024-09,74,29,14,1,94570
UAE_275,2024-10,73,29,14,1,57651
UAE_275,2024-11,43,17,8,1,73411
UAE_275,2024-12,38,15,7,1,33070
UAE_275,2025-01,114,45,22,3,87254
UAE_275,2025-02,48,19,9,1,52016
UAE_275,2025-03,26,10,5,1,43571
UAE_275,2025-04,144,57,28,4,149243
UAE_275,2025-05,61,24,12,1,52627
UAE_275,2025-06,133,53,26,2,228543
UAE_275,2025-07,121,48,24,1,66448
UAE_275,2025-08,135,54,27,5,150560
UAE_275,2025-09,75,30,15,1,150348
UAE_275,2025-10,29,11,5,1,27229
UAE_275,2025-11,64,25,12,1,129764
UAE_275,2025-12,62,24,12,1,108420
UAE_276,2023-01,37,14,7,1,16853
UAE_276,2023-02,65,26,13,2,49646
UAE_276,2023-03,25,10,5,1,24266
UAE_276,2023-04,56,22,11,1,59547
UAE_276,2023-05,79,31,15,2,26393
UAE_276,2023-06,74,29,14,2,39002
UAE_276,2023-07,21,8,4,1,10507
UAE_276,2023-08,42,16,8,1,33797
UAE_276,2023-09,45,18,9,1,47350
UAE_276,2023-10,59,23,11,2,22468
UAE_276,2023-11,24,9,4,1,25434
UAE_276,2023-12,10,4,2,1,8510
UAE_276,2024-01,49,19,9,1,20945
UAE_276,2024-02,37,14,7,1,14210
UAE_276,2024-03,41,16,8,1,36460
UAE_276,2024-04,62,24,12,1,47541
UAE_276,2024-05,77,30,15,2,26665
UAE_276,2024-06,56,22,11,1,19516
UAE_276,2024-07,62,24,12,1,30528
UAE_276,2024-08,93,37,18,1,50742
UAE_276,2024-09,52,20,10,2,19016
UAE_276,2024-10,49,19,9,1,53079
UAE_276,2024-11,92,36,18,2,54831
UAE_276,2024-12,52,20,10,1,34310
UAE_276,2025-01,15,6,3,1,7652
UAE_276,2025-02,46,18,9,1,45160
UAE_276,2025-03,30,12,6,1,12964
UAE_276,2025-04,24,9,4,1,12207
UAE_276,2025-05,28,11,5,1,14061
UAE_276,2025-06,16,6,3,1,12000
UAE_276,2025-07,28,11,5,1,29737
UAE_276,2025-08,58,23,11,1,38152
UAE_276,2025-09,52,20,10,1,26700
UAE_276,2025-10,30,12,6,1,26673
UAE_276,2025-11,23,9,4,1,19496
UAE_276,2025-12,24,9,4,1,10647
UAE_277,2023-01,46,18,9,1,39712
UAE_277,2023-02,58,23,11,1,31070
UAE_277,2023-03,46,18,9,1,39825
UAE_277,2023-04,48,19,9,1,22826
UAE_277,2023-05,13,5,2,1,10435
UAE_277,2023-06,47,18,9,1,41024
UAE_277,2023-07,32,12,6,1,29535
UAE_277,2023-08,23,9,4,1,16753
UAE_277,2023-09,39,15,7,1,36877
UAE_277,2023-10,25,10,5,1,13829
UAE_277,2023-11,61,24,12,2,64030
UAE_277,2023-12,46,18,9,1,34826
UAE_277,2024-01,23,9,4,1,13190
UAE_277,2024-02,46,18,9,1,42424
UAE_277,2024-03,49,19,9,1,54251
UAE_277,2024-04,24,9,4,1,15443
UAE_277,2024-05,31,12,6,1,28716
UAE_277,2024-06,57,22,11,1,34022
UAE_277,2024-07,39,15,7,1,15569
UAE_277,2024-08,33,13,6,1,21057
UAE_277,2024-09,52,20,10,1,56479
UAE_277,2024-10,41,16,8,1,15576
UAE_277,2024-11,45,18,9,1,29914
UAE_277,2024-12,27,10,5,1,27780
UAE_277,2025-01,34,13,6,1,17911
UAE_277,2025-02,40,16,8,1,25372
UAE_277,2025-03,29,11,5,1,23048
UAE_277,2025-04,16,6,3,1,11415
UAE_277,2025-05,30,12,6,1,21734
UAE_277,2025-06,51,20,10,1,28720
UAE_277,2025-07,29,11,5,1,31053
UAE_277,2025-08,94,37,18,2,102075
UAE_277,2025-09,59,23,11,1,25591
UAE_277,2025-10,42,16,8,1,30593
UAE_277,2025-11,24,9,4,1,17965
UAE_277,2025-12,68,27,13,2,44563
UAE_278,2023-01,33,13,6,1,17575
UAE_278,2023-02,84,33,16,1,157166
UAE_278,2023-03,116,46,23,2,96708
UAE_278,2023-04,22,8,4,1,24791
UAE_278,2023-05,63,25,12,2,77562
UAE_278,2023-06,123,49,24,2,204134
UAE_278,2023-07,128,51,25,2,169079
UAE_278,2023-08,98,39,19,1,75030
UAE_278,2023-09,40,16,8,1,40164
UAE_278,2023-10,53,21,10,1,60757
UAE_278,2023-11,145,58,29,4,255841
UAE_278,2023-12,49,19,9,1,67179
UAE_278,2024-01,47,18,9,1,84427
UAE_278,2024-02,50,20,10,1,45640
UAE_278,2024-03,48,19,9,1,30389
UAE_278,2024-04,72,28,14,2,121350
UAE_278,2024-05,57,22,11,1,33463
UAE_278,2024-06,162,64,32,2,136444
UAE_278,2024-07,87,34,17,1,162316
UAE_278,2024-08,53,21,10,1,63167
UAE_278,2024-09,66,26,13,1,83509
UAE_278,2024-10,99,39,19,2,54029
UAE_278,2024-11,81,32,16,1,92911
UAE_278,2024-12,103,41,20,2,146901
UAE_278,2025-01,26,10,5,1,36267
UAE_278,2025-02,53,21,10,1,68735
UAE_278,2025-03,102,40,20,2,127026
UAE_278,2025-04,19,7,3,1,28741
UAE_278,2025-05,44,17,8,1,61055
UAE_278,2025-06,89,35,17,1,56881
UAE_278,2025-07,91,36,18,3,133797
UAE_278,2025-08,109,43,21,3,107423
