business_id,month,target_revenue,actual_revenue,target_profit,actual_profit,variance
UAE_239,2025-03,2696,2832,-1538,-1712,5.04
UAE_239,2025-04,2435,2623,-5782,-6517,7.72
UAE_239,2025-05,1840,2015,-1724,-2018,9.51
UAE_239,2025-06,1529,1480,-9730,-8739,-3.2
UAE_239,2025-07,1928,1989,-5923,-5528,3.16
UAE_239,2025-08,2065,1927,-5396,-5827,-6.68
UAE_239,2025-09,1190,1306,-1796,-1600,9.75
UAE_239,2025-10,5801,5364,-2723,-3118,-7.53
UAE_239,2025-11,3308,3319,-1207,-1117,0.33
UAE_239,2025-12,778,833,-2196,-2513,7.07
UAE_240,2023-01,3014,2911,-5577,-6091,-3.42
UAE_240,2023-02,6377,5851,-7156,-7565,-8.25
UAE_240,2023-03,3574,3877,-6894,-7821,8.48
UAE_240,2023-04,11169,12006,-6457,-6317,7.49
UAE_240,2023-05,1650,1620,-7269,-6380,-1.82
UAE_240,2023-06,2823,2712,-10189,-10712,-3.93
UAE_240,2023-07,2433,2362,-5535,-4981,-2.92
UAE_240,2023-08,2742,2959,-5524,-6496,7.91
UAE_240,2023-09,3097,3125,-4363,-4091,0.9
UAE_240,2023-10,1348,1302,-7026,-8242,-3.41
UAE_240,2023-11,1861,2064,-7036,-6372,10.91
UAE_240,2023-12,2572,2590,-1329,-1285,0.7
UAE_240,2024-01,14016,13693,-4295,-4157,-2.3
UAE_240,2024-02,7060,6914,-5441,-5967,-2.07
UAE_240,2024-03,2136,2011,-4291,-4521,-5.85
UAE_240,2024-04,2043,2086,-4274,-4966,2.1
UAE_240,2024-05,2833,2853,-8598,-9497,0.71
UAE_240,2024-06,4623,4284,-3699,-4098,-7.33
UAE_240,2024-07,2612,2578,-10178,-11350,-1.3
UAE_240,2024-08,2071,2040,-8665,-9798,-1.5
UAE_240,2024-09,1536,1622,-5527,-5841,5.6
UAE_240,2024-10,4472,4404,-8323,-9752,-1.52
UAE_240,2024-11,1170,1159,-8645,-7577,-0.94
UAE_240,2024-12,2211,2269,-4614,-4545,2.62
UAE_240,2025-01,3859,3964,-8420,-7419,2.72
UAE_240,2025-02,3368,3584,-3974,-4556,6.41
UAE_240,2025-03,1124,1226,-4727,-5121,9.07
UAE_240,2025-04,3354,3657,-7977,-8410,9.03
UAE_240,2025-05,8670,8102,-8375,-7396,-6.55
UAE_240,2025-06,20019,22042,-5090,-5722,10.11
UAE_240,2025-07,24561,27032,-5155,-5820,10.06
UAE_240,2025-08,6343,6379,-8922,-8475,0.57
UAE_240,2025-09,4538,4274,-6724,-6023,-5.82
UAE_240,2025-10,1580,1498,-7556,-8684,-5.19
UAE_240,2025-11,3634,3951,-7395,-7007,8.72
UAE_240,2025-12,3697,3478,-4034,-3780,-5.92
UAE_241,2023-01,1173,1155,-3493,-3242,-1.53
UAE_241,2023-02,1109,1128,-2428,-2818,1.71
UAE_241,2023-03,2303,2313,-4912,-4335,0.43
UAE_241,2023-04,13441,14120,-7529,-6722,5.05
UAE_241,2023-05,3912,3620,-1996,-2195,-7.46
UAE_241,2023-06,3978,4281,-2221,-2306,7.62
UAE_241,2023-07,3148,2934,-3379,-3174,-6.8
UAE_241,2023-08,5239,4913,-6164,-6299,-6.22
UAE_241,2023-09,4540,4231,-5258,-5557,-6.81
UAE_241,2023-10,1606,1649,-7347,-7487,2.68
UAE_241,2023-11,7612,7223,-9599,-9412,-5.11
UAE_241,2023-12,2271,2182,-1929,-2007,-3.92
UAE_241,2024-01,3565,3269,-7987,-7896,-8.3
UAE_241,2024-02,2010,2018,-1937,-1767,0.4
UAE_241,2024-03,3642,3457,-1663,-1673,-5.08
UAE_241,2024-04,1798,1780,-4430,-4256,-1.0
UAE_241,2024-05,6667,6121,-7771,-7723,-8.19
UAE_241,2024-06,18554,19550,-4631,-5239,5.37
UAE_241,2024-07,6178,6316,-4723,-4890,2.23
UAE_241,2024-08,5980,5507,-3190,-3177,-7.91
UAE_241,2024-09,6552,6129,-8697,-9631,-6.46
UAE_241,2024-10,3731,3681,-2654,-2982,-1.34
UAE_241,2024-11,2929,2966,-3689,-3783,1.26
UAE_241,2024-12,2801,2556,-9054,-8246,-8.75
UAE_241,2025-01,2792,3083,-6361,-6390,10.42
UAE_241,2025-02,4096,3920,-7827,-7096,-4.3
UAE_241,2025-03,2955,2960,-4084,-4762,0.17
UAE_241,2025-04,4996,4901,-5510,-6055,-1.9
UAE_241,2025-05,4626,4769,-4256,-4253,3.09
UAE_241,2025-06,3016,2949,-7073,-8058,-2.22
UAE_241,2025-07,2891,3117,-2641,-2830,7.82
UAE_241,2025-08,1695,1722,-6773,-7904,1.59
UAE_241,2025-09,2647,2655,-6241,-6334,0.3
UAE_241,2025-10,3062,3280,-1559,-1503,7.12
UAE_241,2025-11,4249,4217,-7348,-7882,-0.75
UAE_241,2025-12,1317,1433,-3326,-3402,8.81
UAE_242,2023-01,149169,155973,-10459,-9908,4.56
UAE_242,2023-02,52574,57430,-3716,-3306,9.24
UAE_242,2023-03,285843,278877,25138,25904,-2.44
UAE_242,2023-04,95827,105019,-11468,-13217,9.59
UAE_242,2023-05,120421,127201,3215,3035,5.63
UAE_242,2023-06,125241,122403,-36282,-35595,-2.27
UAE_242,2023-07,206406,209218,43583,42890,1.36
UAE_242,2023-08,234254,237266,12612,11086,1.29
UAE_242,2023-09,176072,166823,2856,3260,-5.25
UAE_242,2023-10,269782,255988,13563,15605,-5.11
UAE_242,2023-11,168077,177153,9909,11523,5.4
UAE_242,2023-12,136441,125585,1596,1445,-7.96
UAE_242,2024-01,151899,151609,10740,9377,-0.19
UAE_242,2024-02,268583,282008,10356,12032,5.0
UAE_242,2024-03,42181,44725,-6236,-6114,6.03
UAE_242,2024-04,164989,162353,25959,23897,-1.6
UAE_242,2024-05,95098,102424,-13591,-11867,7.7
UAE_242,2024-06,222274,210481,-10126,-9978,-5.31
UAE_242,2024-07,157638,148885,-22609,-22129,-5.55
UAE_242,2024-08,247287,269016,61713,58155,8.79
UAE_242,2024-09,201816,208329,39593,35813,3.23
UAE_242,2024-10,81501,79295,-35635,-32680,-2.71
UAE_242,2024-11,389827,375042,40119,35992,-3.79
UAE_242,2024-12,90498,84768,-12040,-10722,-6.33
UAE_242,2025-01,272301,250070,39920,36788,-8.16
UAE_242,2025-02,139498,149223,3145,3175,6.97
UAE_242,2025-03,28899,29710,-1455,-1571,2.81
UAE_242,2025-04,86897,94310,5603,6084,8.53
UAE_242,2025-05,111952,106168,6490,7275,-5.17
UAE_242,2025-06,175869,182378,4559,3993,3.7
UAE_242,2025-07,206426,187790,15015,14430,-9.03
UAE_242,2025-08,41013,39784,-3301,-3585,-3.0
UAE_242,2025-09,679935,698202,214482,191857,2.69
UAE_242,2025-10,32974,32107,-9542,-10028,-2.63
UAE_242,2025-11,56414,55061,2128,2455,-2.4
UAE_242,2025-12,32278,30852,-16138,-14602,-4.42
UAE_243,2023-01,1172,1109,-5694,-5472,-5.38
UAE_243,2023-02,1992,2172,-7126,-6528,9.04
UAE_243,2023-03,2413,2323,-4051,-4564,-3.73
UAE_243,2023-04,2453,2330,-2445,-2684,-5.01
UAE_243,2023-05,2065,2028,-6622,-7314,-1.79
UAE_243,2023-06,1469,1470,-8118,-9238,0.07
UAE_243,2023-07,2190,2234,-8362,-7708,2.01
UAE_243,2023-08,1945,2104,-4351,-4424,8.17
UAE_243,2023-09,2756,2896,-5497,-4923,5.08
UAE_243,2023-10,3476,3165,-1845,-1607,-8.95
UAE_243,2023-11,2436,2488,-2952,-2929,2.13
UAE_243,2023-12,2224,2218,-1763,-1754,-0.27
UAE_243,2024-01,1983,2081,-5571,-6069,4.94
UAE_243,2024-02,1950,1795,-1858,-2119,-7.95
UAE_243,2024-03,1686,1565,-3981,-3966,-7.18
UAE_243,2024-04,3147,3088,-3956,-4227,-1.87
UAE_243,2024-05,2430,2250,-7768,-7131,-7.41
UAE_243,2024-06,3659,3581,-3881,-3839,-2.13
UAE_243,2024-07,1956,1810,-5405,-4803,-7.46
UAE_243,2024-08,3250,3374,-4644,-4927,3.82
UAE_243,2024-09,3509,3339,-4484,-4271,-4.84
UAE_243,2024-10,2594,2558,-3758,-3547,-1.39
UAE_243,2024-11,2690,2910,-2981,-3121,8.18
UAE_243,2024-12,1773,1894,-6422,-6034,6.82
UAE_243,2025-01,2540,2386,-4440,-3904,-6.06
UAE_243,2025-02,2024,1855,-2210,-2061,-8.35
UAE_243,2025-03,2530,2312,-5924,-5724,-8.62
UAE_243,2025-04,2295,2097,-3164,-3267,-8.63
UAE_243,2025-05,2323,2281,-4387,-4448,-1.81
UAE_243,2025-06,4181,4123,-4757,-4852,-1.39
UAE_243,2025-07,1476,1530,-1775,-1897,3.66
UAE_243,2025-08,1306,1359,-2965,-3147,4.06
UAE_243,2025-09,2527,2805,-4811,-4268,11.0
UAE_243,2025-10,1186,1123,-3991,-4001,-5.31
UAE_243,2025-11,2435,2548,-2552,-2744,4.64
UAE_243,2025-12,1449,1340,-2848,-2961,-7.52
UAE_244,2023-01,1064,1115,-6163,-6513,4.79
UAE_244,2023-02,1428,1311,-4935,-5133,-8.19
UAE_244,2023-03,2276,2425,-9097,-9592,6.55
UAE_244,2023-04,1969,1839,-1840,-1896,-6.6
UAE_244,2023-05,3985,3692,-4368,-4338,-7.35
UAE_244,2023-06,5223,5034,-2137,-1928,-3.62
UAE_244,2023-07,6785,6785,-7254,-6947,0.0
UAE_244,2023-08,3750,3541,-1865,-1826,-5.57
UAE_244,2023-09,11153,10650,-7774,-7935,-4.51
UAE_244,2023-10,2893,2836,-5721,-6497,-1.97
UAE_244,2023-11,3163,2900,-5053,-5522,-8.31
UAE_244,2023-12,2408,2324,-6369,-6441,-3.49
UAE_244,2024-01,3623,3641,-5978,-5699,0.5
UAE_244,2024-02,2026,2084,-1860,-1661,2.86
UAE_244,2024-03,4366,3980,-8196,-7949,-8.84
UAE_244,2024-04,13487,14083,-6014,-5271,4.42
UAE_244,2024-05,2192,2285,-4313,-4550,4.24
UAE_244,2024-06,22575,21058,-3294,-2908,-6.72
UAE_244,2024-07,6142,5842,-6885,-6448,-4.88
UAE_244,2024-08,3361,3428,-2127,-1877,1.99
UAE_244,2024-09,9905,9972,-7746,-8296,0.68
UAE_244,2024-10,7698,7388,-5046,-4450,-4.03
UAE_244,2024-11,6425,6027,-6106,-6820,-6.19
UAE_244,2024-12,5474,5362,-7734,-7767,-2.05
UAE_244,2025-01,4000,4092,-6575,-6604,2.3
UAE_244,2025-02,2940,3188,-8306,-7479,8.44
UAE_244,2025-03,1153,1213,-7212,-6291,5.2
UAE_244,2025-04,3609,3463,-3033,-3341,-4.05
UAE_244,2025-05,2775,2791,-5647,-5940,0.58
UAE_244,2025-06,3670,3636,-5873,-6253,-0.93
UAE_244,2025-07,2571,2664,-4909,-5292,3.62
UAE_244,2025-08,5153,5005,-4283,-4862,-2.87
UAE_244,2025-09,5170,5572,-7916,-8150,7.78
UAE_244,2025-10,4836,4744,-6469,-7016,-1.9
UAE_244,2025-11,2701,2560,-4161,-4616,-5.22
UAE_244,2025-12,1843,1908,-5174,-5785,3.53
UAE_245,2023-01,1132,1221,-4298,-4478,7.86
UAE_245,2023-02,1108,1128,-3330,-3613,1.81
UAE_245,2023-03,2040,2116,-4133,-4434,3.73
UAE_245,2023-04,1801,1962,-4452,-4306,8.94
UAE_245,2023-05,2069,2277,-5006,-5887,10.05
UAE_245,2023-06,2207,2064,-1752,-1833,-6.48
UAE_245,2023-07,3196,3040,-8164,-7656,-4.88
UAE_245,2023-08,1745,1681,-4693,-4567,-3.67
UAE_245,2023-09,3696,3424,-1465,-1446,-7.36
UAE_245,2023-10,3069,3134,-745,-842,2.12
UAE_245,2023-11,6165,6116,-3974,-4589,-0.79
UAE_245,2023-12,2934,2717,-5468,-6017,-7.4
UAE_245,2024-01,706,768,-3420,-3410,8.78
UAE_245,2024-02,1294,1397,-3268,-3557,7.96
UAE_245,2024-03,949,963,-5181,-5955,1.48
UAE_245,2024-04,1176,1307,-6176,-6162,11.14
UAE_245,2024-05,1717,1722,-6536,-6133,0.29
UAE_245,2024-06,1407,1396,-7355,-7283,-0.78
UAE_245,2024-07,3241,2989,-1728,-1691,-7.78
UAE_245,2024-08,4074,3910,-8631,-8391,-4.03
UAE_245,2024-09,1708,1615,-1448,-1642,-5.44
UAE_245,2024-10,2879,2766,-5898,-6338,-3.92
UAE_245,2024-11,2449,2426,-5008,-4511,-0.94
UAE_245,2024-12,985,970,-2741,-2402,-1.52
UAE_245,2025-01,806,856,-2962,-2750,6.2
UAE_245,2025-02,2061,1924,-3704,-4047,-6.65
UAE_245,2025-03,2614,2527,-2278,-2662,-3.33
UAE_245,2025-04,3679,3527,-1214,-1172,-4.13
UAE_245,2025-05,3660,3807,-3676,-4175,4.02
UAE_245,2025-06,3555,3792,-4296,-5043,6.67
UAE_245,2025-07,4136,4319,-4577,-4535,4.42
UAE_245,2025-08,1894,1979,-2181,-2206,4.49
UAE_245,2025-09,3407,3440,-3192,-3558,0.97
UAE_245,2025-10,1788,1662,-4681,-5269,-7.05
UAE_245,2025-11,1520,1443,-1116,-1124,-5.07
UAE_245,2025-12,2656,2707,-3464,-3835,1.92
UAE_246,2023-01,2635,2710,-3185,-3393,2.85
UAE_246,2023-02,2940,3024,-2369,-2291,2.86
UAE_246,2023-03,2095,2297,-4077,-4696,9.64
UAE_246,2023-04,3863,4016,-4432,-3958,3.96
UAE_246,2023-05,4294,4593,-2346,-2082,6.96
UAE_246,2023-06,4616,4277,-9823,-9377,-7.34
UAE_246,2023-07,4665,4963,-1848,-2052,6.39
UAE_246,2023-08,2890,2813,-6602,-5748,-2.66
UAE_246,2023-09,2908,2885,-7154,-6255,-0.79
UAE_246,2023-10,13108,13485,-6783,-7318,2.88
UAE_246,2023-11,2489,2272,-7022,-8177,-8.72
UAE_246,2023-12,7567,7049,-8262,-7879,-6.85
UAE_246,2024-01,1307,1361,-3387,-3046,4.13
UAE_246,2024-02,1951,2128,-5890,-5360,9.07
UAE_246,2024-03,3251,3380,-8871,-10225,3.97
UAE_246,2024-04,6720,6603,-8231,-8027,-1.74
UAE_246,2024-05,2820,2706,-3872,-3445,-4.04
UAE_246,2024-06,5497,5403,-7452,-6541,-1.71
UAE_246,2024-07,4973,5019,-6576,-6794,0.92
UAE_246,2024-08,5308,5854,-12192,-10837,10.29
UAE_246,2024-09,10953,10395,-7194,-7872,-5.09
UAE_246,2024-10,4825,4892,-5692,-5668,1.39
UAE_246,2024-11,3008,3049,-6950,-7837,1.36
UAE_246,2024-12,5814,5295,-8083,-7720,-8.93
UAE_246,2025-01,3480,3248,-1190,-1279,-6.67
UAE_246,2025-02,2497,2393,-7854,-9098,-4.16
UAE_246,2025-03,2480,2590,-6282,-5959,4.44
UAE_246,2025-04,5290,5106,-3191,-2952,-3.48
UAE_246,2025-05,4885,5222,-11393,-10376,6.9
UAE_246,2025-06,2938,2863,-6259,-5763,-2.55
UAE_246,2025-07,4789,4375,-4234,-4441,-8.64
UAE_246,2025-08,10205,10384,-6022,-6456,1.75
UAE_246,2025-09,3565,3316,-2774,-2890,-6.98
UAE_246,2025-10,10032,10357,-7268,-6916,3.24
UAE_246,2025-11,5533,5258,-8887,-8587,-4.97
UAE_246,2025-12,3998,4075,-3125,-3433,1.93
UAE_247,2023-01,187931,179953,30984,31216,-4.25
UAE_247,2023-02,64546,67526,-1617,-1495,4.62
UAE_247,2023-03,179664,191984,-557,-577,6.86
UAE_247,2023-04,273805,273305,38157,38546,-0.18
UAE_247,2023-05,142975,130779,-7354,-7498,-8.53
UAE_247,2023-06,128893,137925,-8333,-8470,7.01
UAE_247,2023-07,681563,655368,195406,182383,-3.84
UAE_247,2023-08,120274,132542,10378,11301,10.2
UAE_247,2023-09,100624,94850,5060,5279,-5.74
UAE_247,2023-10,9511,9492,-11901,-11433,-0.2
UAE_247,2023-11,144759,147838,-781,-755,2.13
UAE_247,2023-12,98869,97881,11735,11016,-1.0
UAE_247,2024-01,79110,74091,-8213,-8299,-6.34
UAE_247,2024-02,75804,71811,-16549,-14478,-5.27
UAE_247,2024-03,9495,10269,-13465,-12995,8.15
UAE_247,2024-04,444985,454732,84172,79596,2.19
UAE_247,2024-05,106658,102065,499,584,-4.31
UAE_247,2024-06,303351,314314,97771,88661,3.61
UAE_247,2024-07,123775,125083,-23788,-24035,1.06
UAE_247,2024-08,59029,59154,-3112,-3312,0.21
UAE_247,2024-09,165889,182972,24270,24286,10.3
UAE_247,2024-10,317610,352002,76601,79177,10.83
UAE_247,2024-11,141390,133534,2758,2827,-5.56
UAE_247,2024-12,71966,78145,3399,3249,8.59
UAE_247,2025-01,250443,238046,37904,41740,-4.95
UAE_247,2025-02,77336,82676,-25839,-27045,6.9
UAE_247,2025-03,233078,250989,-2047,-1833,7.68
UAE_247,2025-04,78168,75978,919,893,-2.8
UAE_247,2025-05,117354,116918,-2757,-2961,-0.37
UAE_247,2025-06,313066,330698,48364,53728,5.63
UAE_247,2025-07,509230,535199,65394,61072,5.1
UAE_247,2025-08,152075,151429,14387,14140,-0.42
UAE_247,2025-09,198424,181542,37530,38507,-8.51
UAE_247,2025-10,79082,78232,-26079,-27501,-1.07
UAE_247,2025-11,34299,34797,-11438,-10535,1.45
UAE_247,2025-12,62247,57347,-11763,-11077,-7.87
UAE_248,2023-01,2218,2249,-4275,-4093,1.4
UAE_248,2023-02,1480,1546,-997,-996,4.46
UAE_248,2023-03,2424,2526,-7094,-6229,4.21
UAE_248,2023-04,1121,1094,-4878,-4592,-2.41
UAE_248,2023-05,1619,1568,-1789,-1623,-3.15
UAE_248,2023-06,1829,1751,-4770,-5383,-4.26
UAE_248,2023-07,6638,7208,-7317,-6976,8.59
UAE_248,2023-08,3079,2864,-2193,-2003,-6.98
UAE_248,2023-09,5482,5473,-4371,-4691,-0.16
UAE_248,2023-10,3387,3619,-4977,-5530,6.85
UAE_248,2023-11,2512,2737,-571,-590,8.96
UAE_248,2023-12,1997,2167,-3685,-3643,8.51
UAE_248,2024-01,2689,2448,-2933,-3257,-8.96
UAE_248,2024-02,1721,1724,-4730,-4559,0.17
UAE_248,2024-03,2680,2541,-6089,-6181,-5.19
UAE_248,2024-04,1421,1510,-1900,-1828,6.26
UAE_248,2024-05,2232,2243,-7301,-8026,0.49
UAE_248,2024-06,2499,2533,-3256,-3774,1.36
UAE_248,2024-07,3404,3373,-7200,-7006,-0.91
UAE_248,2024-08,1666,1608,-4349,-4454,-3.48
UAE_248,2024-09,6420,7095,-3797,-3593,10.51
UAE_248,2024-10,2102,2285,-1293,-1323,8.71
UAE_248,2024-11,1867,1952,-5314,-4659,4.55
UAE_248,2024-12,1527,1544,-7145,-6455,1.11
UAE_248,2025-01,2432,2419,-1680,-1883,-0.53
UAE_248,2025-02,1304,1272,-2181,-2519,-2.45
UAE_248,2025-03,2701,2513,-2358,-2110,-6.96
UAE_248,2025-04,2449,2573,-2540,-2901,5.06
UAE_248,2025-05,1896,2002,-2749,-2474,5.59
UAE_248,2025-06,1680,1706,-9064,-8457,1.55
UAE_248,2025-07,8299,7988,-6094,-6644,-3.75
UAE_248,2025-08,3202,3258,-2539,-2786,1.75
UAE_248,2025-09,4318,4035,-2823,-3244,-6.55
UAE_248,2025-10,3198,3329,-5493,-4961,4.1
UAE_248,2025-11,2253,2453,-6940,-6542,8.88
UAE_248,2025-12,2174,2321,-6130,-6296,6.76
UAE_249,2023-01,2121,2301,-5699,-5115,8.49
UAE_249,2023-02,2130,2342,-1739,-1530,9.95
UAE_249,2023-03,1419,1451,-6388,-6486,2.26
UAE_249,2023-04,2121,2041,-3367,-3085,-3.77
UAE_249,2023-05,1443,1315,-2843,-2833,-8.87
UAE_249,2023-06,3254,3595,-5059,-4918,10.48
UAE_249,2023-07,1727,1686,-7224,-7135,-2.37
UAE_249,2023-08,2624,2685,-3909,-4243,2.32
UAE_249,2023-09,2324,2399,-4277,-4159,3.23
UAE_249,2023-10,3624,3606,-7700,-6953,-0.5
UAE_249,2023-11,1918,1991,-2189,-2357,3.81
UAE_249,2023-12,1182,1173,-5168,-4653,-0.76
UAE_249,2024-01,1816,1666,-6996,-6384,-8.26
UAE_249,2024-02,1319,1309,-2133,-1940,-0.76
UAE_249,2024-03,1181,1213,-6910,-6648,2.71
UAE_249,2024-04,970,905,-1782,-1886,-6.7
UAE_249,2024-05,3844,3509,-2356,-2212,-8.71
UAE_249,2024-06,3380,3226,-9681,-8533,-4.56
UAE_249,2024-07,2383,2509,-5241,-5311,5.29
UAE_249,2024-08,4236,3894,-3761,-3323,-8.07
UAE_249,2024-09,2161,1973,-3696,-3869,-8.7
UAE_249,2024-10,2309,2213,-3563,-3208,-4.16
UAE_249,2024-11,962,999,-4904,-4820,3.85
UAE_249,2024-12,1469,1579,-4419,-4346,7.49
UAE_249,2025-01,1688,1544,-1108,-1275,-8.53
UAE_249,2025-02,1618,1610,-6428,-6502,-0.49
UAE_249,2025-03,3047,3136,-2531,-2799,2.92
UAE_249,2025-04,1054,985,-6195,-6081,-6.55
UAE_249,2025-05,1444,1507,-2411,-2818,4.36
UAE_249,2025-06,2787,2961,-3330,-3697,6.24
UAE_249,2025-07,2242,2279,-8346,-8429,1.65
UAE_249,2025-08,3656,3589,-1368,-1232,-1.83
UAE_249,2025-09,3920,3696,-7545,-6580,-5.71
UAE_249,2025-10,2977,2808,-3502,-3182,-5.68
UAE_249,2025-11,2082,2306,-5637,-5727,10.76
UAE_249,2025-12,2216,2061,-2065,-1943,-6.99
UAE_250,2023-01,1930,1976,-4720,-5052,2.38
UAE_250,2023-02,885,825,-3193,-3749,-6.78
UAE_250,2023-03,2121,2260,-2239,-2068,6.55
UAE_250,2023-04,1271,1398,-5672,-6283,9.99
UAE_250,2023-05,3085,2805,-5030,-4611,-9.08
UAE_250,2023-06,3392,3742,-6681,-6487,10.32
UAE_250,2023-07,2121,2031,-9755,-9058,-4.24
UAE_250,2023-08,1108,1022,-8595,-8329,-7.76
UAE_250,2023-09,3426,3194,-7920,-7817,-6.77
UAE_250,2023-10,1703,1732,-4744,-5204,1.7
UAE_250,2023-11,2431,2408,-3070,-3217,-0.95
UAE_250,2023-12,1097,1203,-1342,-1564,9.66
UAE_250,2024-01,768,800,-2227,-1985,4.17
UAE_250,2024-02,2745,2511,-6022,-5477,-8.52
UAE_250,2024-03,1258,1358,-3121,-2978,7.95
UAE_250,2024-04,910,895,-7372,-7574,-1.65
UAE_250,2024-05,1785,1690,-3920,-3868,-5.32
UAE_250,2024-06,3555,3504,-3072,-3406,-1.43
UAE_250,2024-07,2389,2371,-7629,-6798,-0.75
UAE_250,2024-08,3332,3309,-7457,-7509,-0.69
UAE_250,2024-09,2115,1973,-4707,-4760,-6.71
UAE_250,2024-10,2062,1882,-4542,-4231,-8.73
UAE_250,2024-11,2537,2564,-1396,-1348,1.06
UAE_250,2024-12,2110,2134,-4692,-4245,1.14
UAE_250,2025-01,2262,2147,-4691,-4387,-5.08
UAE_250,2025-02,1246,1171,-5636,-5916,-6.02
UAE_250,2025-03,878,845,-5802,-6513,-3.76
UAE_250,2025-04,6921,6683,-5474,-6085,-3.44
UAE_250,2025-05,1112,1183,-7542,-8546,6.38
UAE_250,2025-06,1785,1747,-6258,-5494,-2.13
UAE_250,2025-07,2262,2185,-4507,-4503,-3.4
UAE_250,2025-08,4476,4278,-3064,-3283,-4.42
UAE_250,2025-09,5396,5691,-4057,-4205,5.47
UAE_250,2025-10,1451,1504,-1967,-1775,3.65
UAE_250,2025-11,3090,3335,-4439,-4943,7.93
UAE_250,2025-12,2067,2192,-3676,-3956,6.05
UAE_251,2023-01,1916,2091,-7266,-7611,9.13
UAE_251,2023-02,963,1023,-5452,-6017,6.23
UAE_251,2023-03,19590,20516,-4294,-3809,4.73
UAE_251,2023-04,3568,3319,-3578,-3594,-6.98
UAE_251,2023-05,19040,20617,-6997,-7446,8.28
UAE_251,2023-06,16330,15947,-7615,-7757,-2.35
UAE_251,2023-07,23027,22650,-5843,-5622,-1.64
UAE_251,2023-08,1907,1743,-4558,-5032,-8.6
UAE_251,2023-09,8074,8567,-6846,-6697,6.11
UAE_251,2023-10,1469,1599,-9534,-8505,8.85
UAE_251,2023-11,2856,2633,-7329,-7660,-7.81
UAE_251,2023-12,3470,3745,-4777,-4582,7.93
UAE_251,2024-01,4075,4159,-7072,-7251,2.06
UAE_251,2024-02,3398,3123,-2586,-2782,-8.09
UAE_251,2024-03,5663,6115,-9566,-8916,7.98
UAE_251,2024-04,2654,2922,-8689,-9484,10.1
UAE_251,2024-05,6995,7198,-10415,-10759,2.9
UAE_251,2024-06,3515,3272,-4678,-5412,-6.91
UAE_251,2024-07,4192,3936,-3519,-3821,-6.11
UAE_251,2024-08,6102,6549,-11424,-10908,7.33
UAE_251,2024-09,10270,11049,-10080,-8984,7.59
UAE_251,2024-10,3226,3472,-6544,-7666,7.63
UAE_251,2024-11,2407,2521,-6317,-5909,4.74
UAE_251,2024-12,1960,1891,-3252,-2838,-3.52
UAE_251,2025-01,2354,2521,-5847,-6538,7.09
UAE_251,2025-02,3838,4220,-7373,-7570,9.95
UAE_251,2025-03,4364,4519,-2232,-1971,3.55
UAE_251,2025-04,1938,2144,-4779,-4560,10.63
UAE_251,2025-05,8460,9382,-11156,-10027,10.9
UAE_251,2025-06,5186,5344,-3895,-4272,3.05
UAE_251,2025-07,4056,4156,-6565,-6229,2.47
UAE_251,2025-08,4400,4683,-2500,-2828,6.43
UAE_251,2025-09,1688,1643,-5669,-5204,-2.67
UAE_251,2025-10,7308,6888,-11142,-10456,-5.75
UAE_251,2025-11,6690,7311,-7453,-7907,9.28
UAE_251,2025-12,13378,13986,-6388,-6509,4.54
UAE_252,2023-01,2339,2528,-2728,-3006,8.08
UAE_252,2023-02,4369,4124,-3368,-3555,-5.61
UAE_252,2023-03,16678,16748,-7264,-6336,0.42
UAE_252,2023-04,10158,10041,-7903,-8990,-1.15
UAE_252,2023-05,5771,5933,-10262,-10034,2.81
UAE_252,2023-06,6541,6333,-5649,-6059,-3.18
UAE_252,2023-07,23773,25703,-309,-337,8.12
UAE_252,2023-08,6607,7052,-12771,-14819,6.74
UAE_252,2023-09,1650,1581,-11886,-10955,-4.18
UAE_252,2023-10,3326,3074,-11896,-11918,-7.58
UAE_252,2023-11,4148,3807,-2489,-2373,-8.22
UAE_252,2023-12,4085,3750,-1864,-1857,-8.2
UAE_252,2024-01,6791,7253,-4346,-4789,6.8
UAE_252,2024-02,4123,4037,-1710,-2012,-2.09
UAE_252,2024-03,6747,7253,-4830,-5013,7.5
UAE_252,2024-04,4617,4651,-3256,-3309,0.74
UAE_252,2024-05,13141,12229,-2318,-2560,-6.94
UAE_252,2024-06,21507,21880,-9428,-9725,1.73
UAE_252,2024-07,26878,24867,-6976,-8077,-7.48
UAE_252,2024-08,26251,26635,-5909,-5245,1.46
UAE_252,2024-09,4059,3865,-7713,-8610,-4.78
UAE_252,2024-10,5218,5316,-4433,-5060,1.88
UAE_252,2024-11,5033,5055,-9111,-10658,0.44
UAE_252,2024-12,45000,43058,-1766,-1975,-4.32
UAE_252,2025-01,4118,4492,-7569,-7735,9.08
UAE_252,2025-02,5365,4966,-9286,-9477,-7.44
UAE_252,2025-03,7744,7722,-7619,-6935,-0.28
UAE_252,2025-04,2093,2078,-12496,-11332,-0.72
UAE_252,2025-05,2625,2694,-10417,-9537,2.63
UAE_252,2025-06,2404,2430,-5024,-5609,1.08
UAE_252,2025-07,21405,20511,-4212,-3673,-4.18
UAE_252,2025-08,7605,7642,-7424,-7079,0.49
UAE_252,2025-09,18820,20778,-7446,-6957,10.4
UAE_252,2025-10,4507,4945,-7575,-6717,9.72
UAE_252,2025-11,5853,5702,-9462,-9014,-2.58
